student_id,date,session_type,status
STU0737,2024-10-02,mentoring,present
STU0737,2024-10-09,mentoring,present
STU0737,2024-10-29,lab,present
STU0737,2024-11-06,lecture,present
STU0737,2024-11-20,lecture,late
STU0737,2025-01-13,lecture,present
STU0738,2023-08-21,lecture,present
STU0738,2023-09-25,mentoring,present
STU0738,2023-11-23,lab,absent
STU0738,2023-11-29,lab,present
STU0738,2023-12-18,lab,absent
STU0738,2024-01-04,mentoring,present
STU0738,2024-01-05,lecture,present
STU0738,2024-02-14,lecture,late
STU0738,2024-03-25,mentoring,present
STU0738,2024-04-12,lab,present
STU0738,2024-04-24,lecture,absent
STU0738,2024-05-03,lab,present
STU0738,2024-06-19,mentoring,present
STU0738,2024-06-24,mentoring,late
STU0738,2024-06-27,lab,present
STU0738,2024-07-19,lab,present
STU0738,2024-07-30,lab,present
STU0738,2024-09-16,lecture,present
STU0738,2024-11-04,lecture,present
STU0738,2024-11-08,lab,present
STU0738,2024-11-28,mentoring,present
STU0738,2024-12-02,lab,present
STU0738,2024-12-18,lecture,present
STU0739,2024-02-08,lab,present
STU0739,2024-02-12,lecture,present
STU0739,2024-02-16,lab,present
STU0739,2024-02-22,mentoring,late
STU0739,2024-03-15,lab,present
STU0739,2024-03-25,mentoring,present
STU0739,2024-03-27,lecture,late
STU0739,2024-04-09,lecture,present
STU0739,2024-04-15,lecture,late
STU0739,2024-04-19,lab,present
STU0739,2024-04-29,lab,present
STU0739,2024-05-06,mentoring,late
STU0739,2024-05-22,lecture,absent
STU0739,2024-06-03,mentoring,present
STU0739,2024-08-05,mentoring,present
STU0739,2024-08-21,mentoring,late
STU0739,2024-09-04,lecture,late
STU0739,2024-10-14,lab,present
STU0739,2024-11-11,lecture,present
STU0739,2024-11-29,lab,present
STU0739,2024-12-04,lab,present
STU0740,2024-09-24,lecture,absent
STU0740,2024-11-01,mentoring,present
STU0740,2024-11-15,lecture,present
STU0740,2024-12-02,lecture,present
STU0740,2025-01-15,lab,present
STU0741,2023-02-17,lecture,present
STU0741,2023-02-28,mentoring,present
STU0741,2023-03-31,mentoring,present
STU0741,2023-04-04,lecture,present
STU0741,2023-04-12,lecture,present
STU0741,2023-04-18,lab,present
STU0741,2023-04-21,lab,late
STU0741,2023-04-27,lecture,present
STU0741,2023-05-26,lab,present
STU0741,2023-06-01,lab,present
STU0741,2023-06-07,lab,absent
STU0741,2023-07-05,lecture,absent
STU0741,2023-07-18,lecture,late
STU0741,2023-08-15,lecture,present
STU0741,2023-08-21,lab,present
STU0741,2023-08-29,lecture,present
STU0741,2023-09-22,lab,present
STU0741,2023-10-12,lab,present
STU0741,2023-11-01,mentoring,present
STU0741,2023-11-10,lab,present
STU0741,2023-12-29,mentoring,present
STU0741,2024-01-03,mentoring,late
STU0741,2024-01-04,lecture,late
STU0741,2024-01-05,lab,absent
STU0741,2024-02-27,lecture,present
STU0741,2024-02-28,lab,present
STU0741,2024-03-12,mentoring,present
STU0741,2024-04-09,mentoring,absent
STU0741,2024-05-14,lecture,present
STU0741,2024-05-28,lab,present
STU0741,2024-07-05,lecture,absent
STU0741,2024-07-09,lab,present
STU0741,2024-07-19,lecture,present
STU0741,2024-07-24,mentoring,late
STU0741,2024-08-23,mentoring,present
STU0741,2024-09-06,lecture,present
STU0741,2024-09-23,lecture,present
STU0741,2024-10-21,lecture,present
STU0741,2024-11-29,lab,present
STU0741,2024-12-19,mentoring,present
STU0741,2024-12-20,lecture,present
STU0741,2025-01-08,mentoring,present
STU0741,2025-01-09,lecture,present
STU0742,2023-09-20,lab,present
STU0742,2023-09-26,lab,present
STU0742,2023-10-05,mentoring,present
STU0742,2023-10-17,mentoring,present
STU0742,2023-11-10,mentoring,present
STU0742,2023-11-23,lecture,absent
STU0742,2023-11-24,lab,present
STU0742,2023-12-27,lab,late
STU0742,2023-12-28,mentoring,late
STU0742,2024-01-01,lecture,absent
STU0742,2024-01-11,mentoring,present
STU0742,2024-01-16,lab,present
STU0742,2024-01-22,mentoring,present
STU0742,2024-02-26,lab,present
STU0742,2024-02-29,lab,late
STU0742,2024-03-18,lecture,present
STU0742,2024-03-27,lecture,present
STU0742,2024-04-04,lecture,present
STU0742,2024-04-25,lecture,present
STU0742,2024-04-26,lab,present
STU0742,2024-05-14,lecture,present
STU0742,2024-05-20,mentoring,present
STU0742,2024-05-22,lecture,present
STU0742,2024-05-28,lab,present
STU0742,2024-06-06,lab,late
STU0742,2024-06-18,lecture,present
STU0742,2024-06-19,lab,present
STU0742,2024-08-08,mentoring,absent
STU0742,2024-08-21,mentoring,present
STU0742,2024-09-23,mentoring,present
STU0742,2024-10-24,lecture,late
STU0742,2024-11-06,lab,absent
STU0742,2024-11-28,lecture,present
STU0742,2024-12-12,lab,present
STU0742,2025-01-13,lab,present
STU0743,2024-05-21,lab,late
STU0743,2024-05-23,lecture,present
STU0743,2024-05-31,mentoring,present
STU0743,2024-06-03,lecture,present
STU0743,2024-06-10,mentoring,late
STU0743,2024-07-02,lecture,present
STU0743,2024-07-09,lecture,present
STU0743,2024-07-10,lab,present
STU0743,2024-07-26,lab,present
STU0743,2024-08-02,lab,present
STU0743,2024-08-13,lecture,absent
STU0743,2024-08-20,lecture,present
STU0743,2024-09-03,lab,present
STU0743,2024-11-07,lecture,absent
STU0743,2024-11-20,lecture,present
STU0743,2025-01-14,mentoring,present
STU0744,2024-09-09,lecture,present
STU0744,2024-09-18,mentoring,late
STU0744,2024-09-23,lecture,present
STU0744,2024-10-09,lab,late
STU0744,2024-10-10,mentoring,present
STU0744,2024-11-22,lab,present
STU0744,2024-11-26,lecture,present
STU0744,2024-12-30,mentoring,present
STU0744,2024-12-31,lecture,present
STU0744,2025-01-06,lab,present
STU0745,2023-03-24,lab,present
STU0745,2023-03-30,lab,present
STU0745,2023-04-20,lab,late
STU0745,2023-06-30,lab,late
STU0745,2023-09-08,mentoring,present
STU0745,2023-09-13,mentoring,absent
STU0745,2023-09-26,mentoring,present
STU0745,2023-09-28,lab,present
STU0745,2023-10-05,lab,present
STU0745,2023-10-09,mentoring,absent
STU0745,2023-10-27,mentoring,present
STU0745,2023-11-01,lab,present
STU0745,2023-11-08,lecture,present
STU0745,2023-11-22,lab,present
STU0745,2023-11-24,lecture,present
STU0745,2023-11-28,mentoring,present
STU0745,2023-12-05,mentoring,absent
STU0745,2023-12-08,lab,present
STU0745,2024-01-25,lecture,present
STU0745,2024-02-15,mentoring,present
STU0745,2024-05-17,lecture,late
STU0745,2024-06-03,lab,present
STU0745,2024-06-11,mentoring,present
STU0745,2024-07-01,lecture,present
STU0745,2024-07-08,lab,absent
STU0745,2024-08-02,lab,present
STU0745,2024-08-05,mentoring,absent
STU0745,2024-08-23,lecture,present
STU0745,2024-09-05,lab,present
STU0745,2024-09-06,mentoring,present
STU0745,2024-10-08,mentoring,absent
STU0745,2024-10-10,lab,present
STU0745,2024-10-21,lecture,present
STU0745,2024-11-15,lab,late
STU0745,2024-11-20,lecture,present
STU0745,2024-11-27,lecture,present
STU0745,2024-12-19,mentoring,present
STU0746,2023-09-01,lecture,present
STU0746,2023-10-13,lecture,present
STU0746,2023-10-24,mentoring,present
STU0746,2023-11-23,lecture,present
STU0746,2023-12-04,lecture,present
STU0746,2024-01-05,mentoring,absent
STU0746,2024-01-08,lecture,present
STU0746,2024-01-22,lab,present
STU0746,2024-01-29,mentoring,present
STU0746,2024-02-02,lecture,present
STU0746,2024-02-12,lab,late
STU0746,2024-03-14,lecture,present
STU0746,2024-03-28,mentoring,present
STU0746,2024-04-11,lab,absent
STU0746,2024-04-15,lecture,present
STU0746,2024-04-17,lab,present
STU0746,2024-05-09,mentoring,present
STU0746,2024-06-03,lecture,present
STU0746,2024-06-11,mentoring,present
STU0746,2024-07-08,mentoring,present
STU0746,2024-07-30,lab,present
STU0746,2024-08-01,mentoring,late
STU0746,2024-08-12,mentoring,absent
STU0746,2024-08-19,mentoring,absent
STU0746,2024-08-20,lecture,present
STU0746,2024-09-24,mentoring,present
STU0746,2024-10-10,mentoring,late
STU0746,2024-11-04,lecture,present
STU0746,2024-11-19,mentoring,present
STU0746,2024-11-20,lecture,present
STU0746,2024-12-04,mentoring,present
STU0746,2024-12-06,lecture,present
STU0746,2025-01-02,mentoring,present
STU0746,2025-01-08,lecture,present
STU0747,2024-04-05,mentoring,present
STU0747,2024-04-09,lab,present
STU0747,2024-04-30,lecture,present
STU0747,2024-05-14,lab,present
STU0747,2024-06-07,lab,present
STU0747,2024-06-10,mentoring,present
STU0747,2024-06-20,lab,present
STU0747,2024-07-12,mentoring,present
STU0747,2024-07-23,lecture,late
STU0747,2024-08-26,mentoring,late
STU0747,2024-09-04,lab,present
STU0747,2024-09-09,lab,present
STU0747,2024-09-10,mentoring,present
STU0747,2024-09-11,lecture,present
STU0747,2024-09-19,lab,present
STU0747,2025-01-09,lab,late
STU0748,2024-08-26,lecture,present
STU0748,2024-08-30,mentoring,present
STU0748,2024-09-13,lecture,late
STU0748,2024-11-04,lecture,present
STU0748,2024-11-12,lab,present
STU0748,2024-12-17,mentoring,present
STU0748,2024-12-20,lab,present
STU0748,2025-01-08,mentoring,present
STU0748,2025-01-09,lecture,present
STU0749,2023-03-16,lecture,absent
STU0749,2023-03-17,lab,late
STU0749,2023-04-17,lab,present
STU0749,2023-05-08,lecture,present
STU0749,2023-05-11,mentoring,present
STU0749,2023-05-25,mentoring,present
STU0749,2023-06-05,mentoring,present
STU0749,2023-06-07,lab,present
STU0749,2023-06-26,mentoring,present
STU0749,2023-06-28,lecture,present
STU0749,2023-07-25,lab,present
STU0749,2023-08-03,mentoring,present
STU0749,2023-09-19,lab,present
STU0749,2023-10-17,lecture,absent
STU0749,2023-10-31,mentoring,present
STU0749,2023-11-07,lab,absent
STU0749,2023-11-24,lab,late
STU0749,2023-12-01,lecture,late
STU0749,2023-12-18,lab,present
STU0749,2023-12-19,mentoring,present
STU0749,2023-12-21,lecture,present
STU0749,2023-12-29,lecture,present
STU0749,2024-01-25,lecture,present
STU0749,2024-02-12,lecture,present
STU0749,2024-04-18,lab,present
STU0749,2024-04-25,lecture,present
STU0749,2024-05-08,lab,present
STU0749,2024-05-21,lab,late
STU0749,2024-07-19,lab,absent
STU0749,2024-07-31,mentoring,late
STU0749,2024-08-20,mentoring,present
STU0749,2024-09-10,lecture,present
STU0749,2024-09-25,lecture,present
STU0749,2024-10-07,mentoring,present
STU0749,2024-11-08,lecture,present
STU0749,2024-11-18,lab,present
STU0749,2024-11-25,lab,present
STU0749,2024-12-27,lecture,present
STU0750,2023-10-31,lab,late
STU0750,2023-11-07,lecture,late
STU0750,2023-11-10,lecture,present
STU0750,2023-12-01,lecture,present
STU0750,2023-12-26,mentoring,present
STU0750,2024-02-02,lecture,late
STU0750,2024-02-15,lab,absent
STU0750,2024-02-27,mentoring,present
STU0750,2024-03-04,mentoring,present
STU0750,2024-03-07,mentoring,present
STU0750,2024-03-18,mentoring,absent
STU0750,2024-03-20,lab,present
STU0750,2024-05-06,lab,present
STU0750,2024-05-08,mentoring,present
STU0750,2024-05-17,lecture,present
STU0750,2024-07-08,lecture,present
STU0750,2024-08-15,mentoring,late
STU0750,2024-10-09,lecture,present
STU0750,2024-12-04,lecture,late
STU0750,2025-01-02,lab,present
STU0751,2024-03-11,lecture,late
STU0751,2024-04-19,lecture,late
STU0751,2024-04-24,lab,present
STU0751,2024-05-01,lab,present
STU0751,2024-05-23,mentoring,present
STU0751,2024-05-24,lecture,present
STU0751,2024-06-04,lab,present
STU0751,2024-07-15,mentoring,present
STU0751,2024-07-31,lecture,absent
STU0751,2024-08-02,lab,present
STU0751,2024-09-10,lab,present
STU0751,2024-11-15,lab,present
STU0751,2024-11-21,mentoring,present
STU0751,2024-11-29,lab,late
STU0751,2024-12-19,mentoring,absent
STU0751,2024-12-25,lab,present
STU0751,2025-01-14,lecture,present
STU0752,2024-09-06,lecture,present
STU0752,2024-10-01,lab,late
STU0752,2024-10-15,mentoring,present
STU0752,2024-11-15,lecture,late
STU0752,2024-11-22,lecture,present
STU0752,2024-12-16,lab,late
STU0753,2023-02-28,lecture,present
STU0753,2023-03-06,lecture,late
STU0753,2023-05-18,lab,absent
STU0753,2023-05-26,lab,present
STU0753,2023-06-02,lecture,present
STU0753,2023-06-06,lab,present
STU0753,2023-06-26,lecture,present
STU0753,2023-07-03,mentoring,present
STU0753,2023-07-20,lab,present
STU0753,2023-08-07,lecture,absent
STU0753,2023-08-23,lecture,present
STU0753,2023-12-06,lecture,present
STU0753,2023-12-26,lab,late
STU0753,2023-12-29,lab,present
STU0753,2024-01-02,mentoring,late
STU0753,2024-01-29,lab,present
STU0753,2024-02-05,lab,present
STU0753,2024-02-07,mentoring,present
STU0753,2024-02-21,lecture,present
STU0753,2024-02-28,lab,absent
STU0753,2024-03-20,mentoring,present
STU0753,2024-03-28,lecture,present
STU0753,2024-04-23,mentoring,present
STU0753,2024-05-24,mentoring,present
STU0753,2024-05-28,lab,present
STU0753,2024-06-04,lecture,present
STU0753,2024-07-08,lecture,late
STU0753,2024-07-17,mentoring,late
STU0753,2024-07-30,lab,absent
STU0753,2024-08-13,mentoring,absent
STU0753,2024-08-26,lab,present
STU0753,2024-08-30,lab,present
STU0753,2024-09-06,lab,present
STU0753,2024-09-24,lecture,absent
STU0753,2024-09-27,lecture,present
STU0753,2024-10-09,lecture,present
STU0753,2024-10-15,lab,absent
STU0753,2024-12-12,lecture,late
STU0753,2024-12-18,mentoring,absent
STU0753,2024-12-19,lecture,present
STU0753,2024-12-27,lab,present
STU0753,2025-01-06,lab,late
STU0754,2023-08-25,lecture,late
STU0754,2023-09-26,lecture,present
STU0754,2023-10-04,lecture,late
STU0754,2023-10-06,mentoring,present
STU0754,2023-11-24,mentoring,present
STU0754,2024-01-31,lecture,late
STU0754,2024-02-02,mentoring,present
STU0754,2024-03-14,mentoring,present
STU0754,2024-03-28,mentoring,late
STU0754,2024-04-12,lab,present
STU0754,2024-05-01,lab,present
STU0754,2024-05-10,lecture,present
STU0754,2024-05-28,lab,absent
STU0754,2024-07-02,lab,present
STU0754,2024-07-12,lab,present
STU0754,2024-08-27,lecture,present
STU0754,2024-08-30,lab,present
STU0754,2024-09-04,lecture,present
STU0754,2024-09-12,mentoring,present
STU0754,2024-09-25,lab,present
STU0754,2024-11-20,lecture,present
STU0754,2024-12-09,lecture,absent
STU0754,2024-12-23,mentoring,present
STU0754,2025-01-01,mentoring,present
STU0754,2025-01-03,lecture,late
STU0755,2024-02-01,lab,late
STU0755,2024-02-05,mentoring,present
STU0755,2024-02-14,mentoring,late
STU0755,2024-02-20,mentoring,present
STU0755,2024-03-06,lab,present
STU0755,2024-03-26,mentoring,present
STU0755,2024-04-09,mentoring,present
STU0755,2024-04-18,mentoring,present
STU0755,2024-04-26,lab,present
STU0755,2024-05-02,lecture,present
STU0755,2024-06-03,mentoring,present
STU0755,2024-07-02,mentoring,present
STU0755,2024-07-23,lecture,present
STU0755,2024-07-26,lecture,present
STU0755,2024-09-04,mentoring,present
STU0755,2024-09-11,lecture,present
STU0755,2024-10-10,mentoring,present
STU0755,2024-10-30,lecture,present
STU0756,2024-08-06,lab,present
STU0756,2024-08-27,lecture,present
STU0756,2024-08-28,lab,present
STU0756,2024-09-16,lab,present
STU0756,2024-09-17,mentoring,present
STU0756,2024-10-07,lecture,late
STU0756,2024-10-15,lecture,absent
STU0756,2024-11-05,mentoring,present
STU0756,2024-11-07,lab,present
STU0756,2024-11-25,lecture,present
STU0756,2024-12-09,lab,present
STU0756,2025-01-13,lab,present
STU0756,2025-01-14,mentoring,present
STU0757,2023-01-25,lecture,late
STU0757,2023-02-01,lecture,present
STU0757,2023-02-13,mentoring,present
STU0757,2023-02-24,mentoring,present
STU0757,2023-02-27,lecture,present
STU0757,2023-03-16,lecture,present
STU0757,2023-03-29,lab,present
STU0757,2023-04-24,lab,late
STU0757,2023-05-01,lab,present
STU0757,2023-05-05,lab,present
STU0757,2023-06-08,lecture,present
STU0757,2023-07-06,mentoring,absent
STU0757,2023-08-07,lab,present
STU0757,2023-09-05,lecture,present
STU0757,2023-09-28,lecture,present
STU0757,2023-10-20,lecture,present
STU0757,2023-10-31,lecture,present
STU0757,2023-11-21,lab,present
STU0757,2023-11-24,lecture,present
STU0757,2023-12-28,mentoring,present
STU0757,2024-01-08,mentoring,present
STU0757,2024-02-15,lecture,present
STU0757,2024-03-13,mentoring,present
STU0757,2024-03-28,mentoring,present
STU0757,2024-04-05,lecture,present
STU0757,2024-04-26,lecture,absent
STU0757,2024-06-07,mentoring,late
STU0757,2024-06-10,lecture,absent
STU0757,2024-06-25,mentoring,present
STU0757,2024-07-08,mentoring,present
STU0757,2024-07-19,mentoring,present
STU0757,2024-07-26,lab,absent
STU0757,2024-08-08,lab,late
STU0757,2024-08-09,mentoring,present
STU0757,2024-09-04,lab,present
STU0757,2024-09-06,mentoring,present
STU0757,2024-09-20,lab,present
STU0757,2024-10-09,mentoring,present
STU0757,2024-10-21,mentoring,present
STU0757,2024-11-19,lab,present
STU0758,2023-08-14,mentoring,present
STU0758,2023-08-18,mentoring,absent
STU0758,2023-09-06,lab,present
STU0758,2023-09-08,mentoring,present
STU0758,2023-09-12,lecture,late
STU0758,2023-09-14,lab,present
STU0758,2023-09-15,mentoring,present
STU0758,2023-09-21,lab,absent
STU0758,2023-11-29,lecture,present
STU0758,2023-12-15,lab,present
STU0758,2023-12-18,mentoring,present
STU0758,2023-12-22,mentoring,present
STU0758,2023-12-26,lecture,absent
STU0758,2024-01-16,lecture,absent
STU0758,2024-01-23,mentoring,present
STU0758,2024-01-24,lecture,present
STU0758,2024-02-15,lecture,present
STU0758,2024-02-27,lecture,present
STU0758,2024-03-01,mentoring,absent
STU0758,2024-03-05,lecture,late
STU0758,2024-03-06,lab,late
STU0758,2024-03-11,lecture,absent
STU0758,2024-04-09,lab,present
STU0758,2024-07-04,lab,present
STU0758,2024-07-11,mentoring,late
STU0758,2024-07-12,lecture,present
STU0758,2024-08-06,mentoring,present
STU0758,2024-08-14,mentoring,present
STU0758,2024-08-19,lab,absent
STU0758,2024-09-12,mentoring,absent
STU0758,2024-09-19,mentoring,present
STU0758,2024-10-08,lecture,present
STU0758,2024-10-09,lab,absent
STU0758,2024-10-10,mentoring,present
STU0758,2024-10-15,lab,present
STU0758,2024-11-05,mentoring,absent
STU0758,2024-12-03,lecture,present
STU0758,2024-12-25,lecture,present
STU0759,2024-03-21,mentoring,present
STU0759,2024-04-15,mentoring,present
STU0759,2024-04-24,lecture,late
STU0759,2024-05-03,mentoring,present
STU0759,2024-05-28,mentoring,present
STU0759,2024-06-03,mentoring,absent
STU0759,2024-06-19,lab,late
STU0759,2024-06-24,lab,present
STU0759,2024-10-02,lecture,present
STU0759,2024-10-03,lab,present
STU0759,2024-11-06,lecture,present
STU0759,2024-11-11,lecture,present
STU0759,2024-11-21,lab,present
STU0760,2024-08-26,lecture,present
STU0760,2024-09-25,mentoring,present
STU0760,2024-10-22,lecture,present
STU0760,2024-12-02,lecture,late
STU0760,2024-12-11,lecture,late
STU0760,2024-12-20,mentoring,present
STU0760,2024-12-26,lecture,late
STU0760,2024-12-27,lab,present
STU0761,2023-03-27,lab,late
STU0761,2023-04-11,lecture,present
STU0761,2023-04-21,lecture,present
STU0761,2023-05-25,lab,absent
STU0761,2023-06-02,lab,late
STU0761,2023-06-08,mentoring,present
STU0761,2023-06-30,lecture,present
STU0761,2023-07-05,lab,present
STU0761,2023-07-20,lecture,late
STU0761,2023-07-24,lab,absent
STU0761,2023-07-26,lecture,present
STU0761,2023-08-08,mentoring,present
STU0761,2023-08-15,lecture,late
STU0761,2023-10-27,lecture,present
STU0761,2023-11-01,lab,late
STU0761,2023-11-17,lab,present
STU0761,2024-01-02,mentoring,present
STU0761,2024-02-23,lab,present
STU0761,2024-03-19,lab,present
STU0761,2024-04-15,lab,present
STU0761,2024-04-19,lecture,present
STU0761,2024-06-12,lab,present
STU0761,2024-07-05,lab,present
STU0761,2024-07-24,mentoring,present
STU0761,2024-07-29,mentoring,present
STU0761,2024-08-05,lab,present
STU0761,2024-08-09,lecture,absent
STU0761,2024-08-16,lecture,present
STU0761,2024-09-12,lecture,present
STU0761,2024-10-04,lecture,present
STU0761,2024-10-16,lab,present
STU0761,2024-11-27,mentoring,present
STU0761,2024-12-26,lecture,present
STU0762,2023-08-23,lab,absent
STU0762,2023-09-29,lecture,present
STU0762,2023-10-16,lab,absent
STU0762,2023-10-20,lab,late
STU0762,2023-10-25,lecture,present
STU0762,2023-11-03,mentoring,present
STU0762,2023-11-21,lecture,present
STU0762,2023-11-22,lab,present
STU0762,2024-01-23,lab,present
STU0762,2024-02-12,lab,present
STU0762,2024-02-16,lecture,present
STU0762,2024-02-19,lab,present
STU0762,2024-03-01,lab,present
STU0762,2024-04-02,mentoring,present
STU0762,2024-04-15,lab,present
STU0762,2024-05-23,lab,present
STU0762,2024-06-03,lecture,absent
STU0762,2024-06-14,lecture,absent
STU0762,2024-06-27,lecture,present
STU0762,2024-06-28,lab,absent
STU0762,2024-07-18,lecture,present
STU0762,2024-07-22,mentoring,absent
STU0762,2024-07-30,mentoring,late
STU0762,2024-08-30,lab,absent
STU0762,2024-09-19,mentoring,present
STU0762,2024-10-04,mentoring,present
STU0762,2024-11-06,lab,late
STU0762,2024-12-02,lab,present
STU0762,2024-12-04,mentoring,present
STU0762,2024-12-10,mentoring,present
STU0762,2025-01-02,lab,present
STU0763,2024-03-18,lecture,late
STU0763,2024-03-21,lecture,present
STU0763,2024-05-08,mentoring,present
STU0763,2024-05-16,mentoring,present
STU0763,2024-05-17,lecture,present
STU0763,2024-06-06,lecture,present
STU0763,2024-06-13,lab,absent
STU0763,2024-07-18,mentoring,present
STU0763,2024-08-12,lab,present
STU0763,2024-08-14,lecture,present
STU0763,2024-08-23,lecture,present
STU0763,2024-09-12,lab,present
STU0763,2024-10-21,mentoring,present
STU0763,2024-10-25,mentoring,present
STU0763,2024-10-30,mentoring,present
STU0763,2024-11-01,lab,present
STU0763,2024-11-05,lecture,absent
STU0763,2024-12-12,mentoring,present
STU0763,2024-12-17,mentoring,present
STU0763,2025-01-08,mentoring,present
STU0764,2024-07-30,lab,present
STU0764,2024-10-16,mentoring,present
STU0764,2024-11-27,mentoring,absent
STU0765,2023-02-24,mentoring,late
STU0765,2023-03-16,lecture,late
STU0765,2023-03-28,lecture,present
STU0765,2023-05-03,mentoring,absent
STU0765,2023-06-01,lecture,absent
STU0765,2023-07-24,lecture,present
STU0765,2023-08-08,lecture,present
STU0765,2023-08-11,lab,late
STU0765,2023-08-14,mentoring,present
STU0765,2023-10-03,lab,present
STU0765,2023-10-05,mentoring,present
STU0765,2023-11-16,lecture,present
STU0765,2023-12-06,lab,present
STU0765,2024-01-01,lab,absent
STU0765,2024-02-13,mentoring,absent
STU0765,2024-04-04,mentoring,absent
STU0765,2024-04-17,lecture,late
STU0765,2024-05-13,lecture,present
STU0765,2024-05-21,mentoring,present
STU0765,2024-05-29,mentoring,present
STU0765,2024-06-04,lab,present
STU0765,2024-06-07,lab,present
STU0765,2024-06-28,lecture,present
STU0765,2024-07-15,lecture,present
STU0765,2024-07-19,lecture,absent
STU0765,2024-10-02,mentoring,late
STU0765,2024-10-15,mentoring,present
STU0765,2024-10-21,lecture,present
STU0765,2024-10-30,lab,present
STU0765,2024-11-12,mentoring,present
STU0765,2024-11-13,lecture,absent
STU0765,2025-01-01,lab,present
STU0766,2023-09-12,lab,present
STU0766,2023-10-24,lab,absent
STU0766,2023-11-13,lecture,late
STU0766,2024-02-15,lecture,present
STU0766,2024-03-22,lecture,present
STU0766,2024-04-10,mentoring,present
STU0766,2024-05-10,lecture,present
STU0766,2024-07-12,mentoring,absent
STU0766,2024-09-11,lecture,present
STU0766,2024-12-02,mentoring,absent
STU0766,2025-01-07,lab,present
STU0767,2024-03-26,lab,late
STU0767,2024-03-27,mentoring,present
STU0767,2024-04-02,lecture,present
STU0767,2024-04-17,mentoring,present
STU0767,2024-05-03,lab,present
STU0767,2024-05-21,lecture,absent
STU0767,2024-06-12,lecture,late
STU0767,2024-06-26,lab,absent
STU0767,2024-07-25,lecture,present
STU0767,2024-08-09,lecture,present
STU0767,2024-08-12,lab,present
STU0767,2024-08-14,lecture,present
STU0767,2024-08-20,lab,present
STU0767,2024-09-06,lecture,present
STU0767,2024-10-14,mentoring,present
STU0767,2024-11-29,lecture,present
STU0767,2024-12-05,lecture,present
STU0767,2024-12-18,lecture,present
STU0767,2025-01-10,mentoring,present
STU0768,2024-10-03,lab,absent
STU0768,2024-10-15,lab,present
STU0768,2024-11-13,mentoring,present
STU0768,2024-12-03,mentoring,absent
STU0768,2025-01-01,lecture,late
STU0768,2025-01-06,mentoring,late
STU0768,2025-01-14,mentoring,present
STU0769,2023-01-27,lab,late
STU0769,2023-01-30,mentoring,present
STU0769,2023-03-07,lab,present
STU0769,2023-04-10,lab,present
STU0769,2023-05-16,mentoring,present
STU0769,2023-06-01,lab,present
STU0769,2023-06-26,mentoring,present
STU0769,2023-07-07,lab,present
STU0769,2023-08-30,lab,absent
STU0769,2023-09-25,lecture,present
STU0769,2023-10-16,lecture,present
STU0769,2023-10-23,lecture,late
STU0769,2023-10-25,mentoring,present
STU0769,2023-11-09,mentoring,present
STU0769,2023-12-21,lecture,present
STU0769,2023-12-25,lab,present
STU0769,2023-12-29,lab,absent
STU0769,2024-01-31,lab,present
STU0769,2024-02-16,lab,present
STU0769,2024-02-22,mentoring,late
STU0769,2024-04-18,mentoring,present
STU0769,2024-05-22,lecture,present
STU0769,2024-06-05,lab,late
STU0769,2024-06-20,mentoring,present
STU0769,2024-08-12,mentoring,present
STU0769,2024-08-26,mentoring,present
STU0769,2024-09-24,lab,present
STU0769,2024-12-20,lab,absent
STU0770,2023-11-10,mentoring,absent
STU0770,2023-11-21,lecture,present
STU0770,2023-11-24,mentoring,present
STU0770,2023-12-21,lecture,absent
STU0770,2024-01-08,lecture,late
STU0770,2024-01-23,lecture,absent
STU0770,2024-01-25,mentoring,present
STU0770,2024-01-29,lab,present
STU0770,2024-03-22,lab,present
STU0770,2024-04-09,mentoring,present
STU0770,2024-04-23,lecture,present
STU0770,2024-04-29,lecture,present
STU0770,2024-05-13,lecture,present
STU0770,2024-05-28,lab,present
STU0770,2024-07-09,mentoring,present
STU0770,2024-07-19,mentoring,present
STU0770,2024-07-22,lecture,present
STU0770,2024-07-29,lecture,present
STU0770,2024-09-11,lecture,present
STU0770,2024-09-19,lecture,present
STU0770,2024-09-23,mentoring,present
STU0770,2024-11-13,lab,present
STU0771,2024-02-15,mentoring,present
STU0771,2024-03-29,lecture,late
STU0771,2024-04-01,lab,present
STU0771,2024-04-18,lecture,late
STU0771,2024-04-22,lab,absent
STU0771,2024-04-24,lecture,present
STU0771,2024-04-30,lecture,present
STU0771,2024-05-27,lab,late
STU0771,2024-05-29,lecture,present
STU0771,2024-05-31,lab,present
STU0771,2024-06-04,mentoring,present
STU0771,2024-07-11,lecture,absent
STU0771,2024-08-20,lecture,present
STU0771,2024-08-28,lecture,late
STU0771,2024-09-25,mentoring,present
STU0771,2024-09-26,lecture,present
STU0771,2024-10-25,lab,present
STU0771,2024-10-31,mentoring,late
STU0771,2024-12-27,mentoring,present
STU0771,2024-12-31,lecture,present
STU0772,2024-08-15,lecture,present
STU0772,2024-08-20,mentoring,present
STU0772,2024-09-09,lecture,present
STU0772,2024-09-10,lab,present
STU0772,2024-09-20,lecture,absent
STU0772,2024-09-25,mentoring,late
STU0772,2024-12-20,lecture,present
STU0772,2025-01-14,lecture,late
STU0773,2023-03-06,lab,absent
STU0773,2023-03-13,lab,present
STU0773,2023-03-31,lecture,present
STU0773,2023-04-18,mentoring,absent
STU0773,2023-04-20,lab,present
